station,timestamp,title,artist
Z1077,2015-05-28T19:30:01.000Z,We Are Young (feat. Janelle Monáe),Fun.
Z1077,2015-05-28T19:30:01.000Z,Chains,Nick Jonas
Z1077,2015-05-28T19:30:01.000Z,Blank Space,Taylor Swift
Z1077,2015-05-28T19:30:01.000Z,Style,Taylor Swift
Z1077,2015-05-28T19:30:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
Z1077,2015-05-28T19:30:01.000Z,Budapest,George Ezra
Z1077,2015-05-28T19:30:01.000Z,Love Me Like You Do,Ellie Goulding
Z1077,2015-05-28T19:30:01.000Z,Boom Clap,Charli XCX
Z1077,2015-05-28T19:30:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
Z1077,2015-05-28T19:40:01.000Z,Everybody Talks,Neon Trees
Z1077,2015-05-28T19:50:01.000Z,Forget You,Cee Lo Green
Z1077,2015-05-28T20:00:01.000Z,Teenage Dream,Katy Perry
Z1077,2015-05-28T20:40:01.000Z,Same Love (feat. Mary Lambert),Macklemore & Ryan Lewis
Z1077,2015-05-28T20:40:01.000Z,Na Na,Trey Songz
Z1077,2015-05-28T20:40:01.000Z,Thinking Out Loud,Ed Sheeran
Z1077,2015-05-28T20:40:01.000Z,Chains,Nick Jonas
Z1077,2015-05-28T20:40:01.000Z,Style,Taylor Swift
Z1077,2015-05-28T20:40:01.000Z,Worth It,Fifth Harmony feat. Kid Ink
Z1077,2015-05-28T20:40:01.000Z,Love Me Like You Do,Ellie Goulding
Z1077,2015-05-28T20:40:01.000Z,I Need Your Love (Te Quiero Mas),"Shaggy feat. Mohombi, Faydee, Costi"
Z1077,2015-05-28T20:40:01.000Z,Sail,AWOLNATION
Z1077,2015-05-28T20:50:01.000Z,We Are Never Ever Getting Back Together,Taylor Swift
Z1077,2015-05-28T20:50:01.000Z,Treasure,Bruno Mars
Z1077,2015-05-28T20:50:01.000Z,Thinking Out Loud,Ed Sheeran
Z1077,2015-05-28T20:50:01.000Z,Chains,Nick Jonas
Z1077,2015-05-28T20:50:01.000Z,Style,Taylor Swift
Z1077,2015-05-28T20:50:01.000Z,Worth It,Fifth Harmony feat. Kid Ink
Z1077,2015-05-28T20:50:01.000Z,Love Me Like You Do,Ellie Goulding
Z1077,2015-05-28T20:50:01.000Z,Want To Want Me,Jason Derulo
Z1077,2015-05-28T20:50:01.000Z,Sail,AWOLNATION
Z1077,2015-05-28T21:20:01.000Z,Sexy Chick (Featuring Akon),David Guetta
Z1077,2015-05-28T21:20:01.000Z,Battle Scars,Lupe Fiasco & Guy Sebastian
Z1077,2015-05-28T22:00:01.000Z,One More Night,Maroon 5
Z1077,2015-05-28T22:00:01.000Z,Bright,Echosmith
Z1077,2015-05-28T22:00:01.000Z,I Will Wait,Mumford & Sons
Z1077,2015-05-28T22:00:01.000Z,Talk Dirty (feat. 2 Chainz),Jason Derulo
Z1077,2015-05-28T22:00:01.000Z,Stay With Me,Sam Smith
Z1077,2015-05-28T22:00:01.000Z,Don't,Ed Sheeran
Z1077,2015-05-28T22:00:01.000Z,Style,Taylor Swift
Z1077,2015-05-28T22:00:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
Z1077,2015-05-28T22:00:01.000Z,Worth It,Fifth Harmony feat. Kid Ink
Z1077,2015-05-28T22:00:01.000Z,Love Me Like You Do,Ellie Goulding
Z1077,2015-05-28T22:30:01.000Z,Replay (Donni Hotwheel Mixshow),Iyaz
Z1077,2015-05-28T22:30:01.000Z,Some Nights,Fun.
Z1077,2015-05-28T22:50:01.000Z,Airplanes (feat. Hayley Williams of Paramore),B.o.B
Z1077,2015-05-28T23:30:01.000Z,Bright,Echosmith
Z1077,2015-05-28T23:30:01.000Z,Take Me to Church,Hozier
Z1077,2015-05-28T23:30:01.000Z,Talking Body,Tove Lo
Z1077,2015-05-28T23:30:01.000Z,Chains,Nick Jonas
Z1077,2015-05-28T23:30:01.000Z,Shut Up and Dance,Walk the Moon
Z1077,2015-05-28T23:30:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
Z1077,2015-05-28T23:30:01.000Z,Uptown Funk,Mark Ronson feat. Bruno Mars
Z1077,2015-05-28T23:30:01.000Z,Worth It,Fifth Harmony feat. Kid Ink
Z1077,2015-05-28T23:30:01.000Z,Love Me Like You Do,Ellie Goulding
Z1077,2015-05-28T23:30:01.000Z,Want To Want Me,Jason Derulo
Z1077,2015-05-28T23:50:01.000Z,jar of hearts,Christina Perri
Z1077,2015-05-28T23:50:01.000Z,Demons,Imagine Dragons
Z1077,2015-05-28T23:50:01.000Z,I Love It (feat. Charli XCX),Icona Pop
Z1077,2015-05-28T23:50:01.000Z,All About That Bass,Meghan Trainor
Z1077,2015-05-28T23:50:01.000Z,Talking Body,Tove Lo
Z1077,2015-05-28T23:50:01.000Z,Shut Up and Dance,Walk the Moon
Z1077,2015-05-28T23:50:01.000Z,Uptown Funk,Mark Ronson feat. Bruno Mars
Z1077,2015-05-28T23:50:01.000Z,Worth It,Fifth Harmony feat. Kid Ink
Z1077,2015-05-28T23:50:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
Z1077,2015-05-29T00:20:01.000Z,Empire State Of Mind [Jay-Z + Alicia Keys] (Explicit Album Version),Jay-Z
Z1077,2015-05-29T00:20:01.000Z,Good Girls Go Bad [feat. Leighton Meester],Cobra Starship
Z1077,2015-05-29T00:50:01.000Z,Both Of Us (feat. Taylor Swift),B.o.B
Z1077,2015-05-29T00:50:01.000Z,Lego House,Ed Sheeran
Z1077,2015-05-29T00:50:01.000Z,Don't,Ed Sheeran
Z1077,2015-05-29T00:50:01.000Z,Bang Bang,Jessie J
Z1077,2015-05-29T00:50:01.000Z,Chains,Nick Jonas
Z1077,2015-05-29T00:50:01.000Z,Shut Up and Dance,Walk the Moon
Z1077,2015-05-29T00:50:01.000Z,The Night Is Still Young,Nicki Minaj
Z1077,2015-05-29T00:50:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
Z1077,2015-05-29T00:50:01.000Z,I Need Your Love (Te Quiero Mas),"Shaggy feat. Mohombi, Faydee, Costi"
Z1077,2015-05-29T01:00:01.000Z,Everybody Talks,Neon Trees
Z1077,2015-05-29T01:40:01.000Z,Bright,Echosmith
Z1077,2015-05-29T01:40:01.000Z,Photograph,Ed Sheeran
Z1077,2015-05-29T01:40:01.000Z,Beggin For Thread,Banks
Z1077,2015-05-29T01:40:01.000Z,Talking Body,Tove Lo
Z1077,2015-05-29T01:40:01.000Z,Shake It Off,Taylor Swift
Z1077,2015-05-29T01:40:01.000Z,Shut Up and Dance,Walk the Moon
Z1077,2015-05-29T01:40:01.000Z,Trampoline,Kalin and Myles
Z1077,2015-05-29T01:40:01.000Z,Love Me Like You Do,Ellie Goulding
Z1077,2015-05-29T01:40:01.000Z,Want To Want Me,Jason Derulo
Z1077,2015-05-29T02:10:01.000Z,One More Night,Maroon 5
Z1077,2015-05-29T02:50:01.000Z,Die Young,Ke$ha
Z1077,2015-05-29T02:50:01.000Z,Chains,Nick Jonas
Z1077,2015-05-29T02:50:01.000Z,Blank Space,Taylor Swift
Z1077,2015-05-29T02:50:01.000Z,Shut Up and Dance,Walk the Moon
Z1077,2015-05-29T02:50:01.000Z,Uptown Funk,Mark Ronson feat. Bruno Mars
Z1077,2015-05-29T02:50:01.000Z,Budapest,George Ezra
Z1077,2015-05-29T02:50:01.000Z,Fight Song,Rachel Platten
Z1077,2015-05-29T02:50:01.000Z,Want To Want Me,Jason Derulo
Z1077,2015-05-29T03:30:01.000Z,Thinking Out Loud,Ed Sheeran
Z1077,2015-05-29T03:30:01.000Z,Dear Future Husband,Meghan Trainor
Z1077,2015-05-29T03:30:01.000Z,Talking Body,Tove Lo
Z1077,2015-05-29T03:30:01.000Z,Dazed And Confused (feat. Travie McCoy),Jake Miller
Z1077,2015-05-29T03:30:01.000Z,Pray to God,Calvin Harris feat. Hurts
Z1077,2015-05-29T03:30:01.000Z,Style,Taylor Swift
Z1077,2015-05-29T03:30:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
Z1077,2015-05-29T03:30:01.000Z,Love Me Like You Do,Ellie Goulding
Z1077,2015-05-29T03:30:01.000Z,Want To Want Me,Jason Derulo
Z1077,2015-05-29T03:50:01.000Z,Stay The Night,Zedd
Z1077,2015-05-29T03:50:01.000Z,Bright,Echosmith
Z1077,2015-05-29T03:50:01.000Z,Talking Body,Tove Lo
Z1077,2015-05-29T03:50:01.000Z,Dazed And Confused (feat. Travie McCoy),Jake Miller
Z1077,2015-05-29T03:50:01.000Z,Shut Up and Dance,Walk the Moon
Z1077,2015-05-29T03:50:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
Z1077,2015-05-29T03:50:01.000Z,Want To Want Me,Jason Derulo
Z1077,2015-05-29T03:50:01.000Z,I Need Your Love (Te Quiero Mas),"Shaggy feat. Mohombi, Faydee, Costi"
Z1077,2015-05-29T04:20:01.000Z,Mirrors,Justin Timberlake
Z1077,2015-05-29T04:20:01.000Z,A Sky Full of Stars,Coldplay
Z1077,2015-05-29T04:20:01.000Z,Photograph,Ed Sheeran
Z1077,2015-05-29T04:20:01.000Z,Style,Taylor Swift
Z1077,2015-05-29T04:20:01.000Z,Trampoline,Kalin and Myles
Z1077,2015-05-29T04:20:01.000Z,Worth It,Fifth Harmony feat. Kid Ink
Z1077,2015-05-29T04:20:01.000Z,Love Me Like You Do,Ellie Goulding
Z1077,2015-05-29T04:20:01.000Z,Boom Clap,Charli XCX
Z1077,2015-05-29T04:20:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
Z1077,2015-05-29T04:40:01.000Z,One More Time,Daft Punk
Z1077,2015-05-29T04:40:01.000Z,The A Team,Ed Sheeran
Z1077,2015-05-29T05:20:01.000Z,Same Love (feat. Mary Lambert),Macklemore & Ryan Lewis
Z1077,2015-05-29T05:20:01.000Z,Burn,Ellie Goulding
Z1077,2015-05-29T05:20:01.000Z,Bright,Echosmith
Z1077,2015-05-29T05:20:01.000Z,Break Free,Ariana Grande
Z1077,2015-05-29T05:20:01.000Z,Dear Future Husband,Meghan Trainor
Z1077,2015-05-29T05:20:01.000Z,The Night Is Still Young,Nicki Minaj
Z1077,2015-05-29T05:20:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
Z1077,2015-05-29T05:20:01.000Z,Coming With You,Ne-Yo
Z1077,2015-05-29T05:20:01.000Z,GDFR (feat. Sage The Gemini & Lookas),Flo Rida
Z1077,2015-05-29T05:30:01.000Z,Burn,Ellie Goulding
Z1077,2015-05-29T05:30:01.000Z,Like I Can,Sam Smith
Z1077,2015-05-29T05:30:01.000Z,Break Free,Ariana Grande
Z1077,2015-05-29T05:30:01.000Z,Dear Future Husband,Meghan Trainor
Z1077,2015-05-29T05:30:01.000Z,Shut Up and Dance,Walk the Moon
Z1077,2015-05-29T05:30:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
Z1077,2015-05-29T05:30:01.000Z,Coming With You,Ne-Yo
Z1077,2015-05-29T05:30:01.000Z,Fight Song,Rachel Platten
Z1077,2015-05-29T05:30:01.000Z,GDFR (feat. Sage The Gemini & Lookas),Flo Rida
Z1077,2015-05-29T05:40:01.000Z,Live Your Life (feat. Rihanna),T.I.
Z1077,2015-05-29T05:40:01.000Z,Locked Out Of Heaven,Bruno Mars
Z1077,2015-05-29T06:10:01.000Z,She Will Be Loved,Maroon 5
Z1077,2015-05-29T06:10:01.000Z,Solo,Iyaz
Z1077,2015-05-29T06:10:01.000Z,Billionaire (Feat. Bruno Mars),Travie McCoy
Z1077,2015-05-29T06:10:01.000Z,Baby Got Back,Sir Mix-A-Lot
Z1077,2015-05-29T06:10:01.000Z,Same Love (feat. Mary Lambert),Macklemore & Ryan Lewis
Z1077,2015-05-29T06:10:01.000Z,Really Don't Care (feat. Cher Lloyd),Demi Lovato
Z1077,2015-05-29T06:10:01.000Z,Suit & Tie featuring JAY Z,Justin Timberlake feat. JAY Z
Z1077,2015-05-29T06:10:01.000Z,Bailando,Enrique Iglesias
Z1077,2015-05-29T06:10:01.000Z,Chains,Nick Jonas
Z1077,2015-05-29T06:10:01.000Z,Style,Taylor Swift
Z1077,2015-05-29T06:50:01.000Z,Tie Me Down [feat. Ray J] (Explicit Album Version),New Boyz
Z1077,2015-05-29T06:50:01.000Z,Hypnotize,The Notorious B.I.G.
Z1077,2015-05-29T06:50:01.000Z,Hello (feat. Dragonette),Martin Solveig
Z1077,2015-05-29T06:50:01.000Z,Don't Wanna Go Home,Jason Derulo
Z1077,2015-05-29T06:50:01.000Z,The A Team,Ed Sheeran
Z1077,2015-05-29T06:50:01.000Z,Turn Me On (feat. Nicki Minaj),David Guetta
Z1077,2015-05-29T06:50:01.000Z,"Work Hard, Play Hard",Wiz Khalifa
Z1077,2015-05-29T06:50:01.000Z,Cool Kids,Echosmith
Z1077,2015-05-29T06:50:01.000Z,Dazed And Confused (feat. Travie McCoy),Jake Miller
Z1077,2015-05-29T06:50:01.000Z,Empire State Of Mind,Jay-Z
Z1077,2015-05-29T07:00:01.000Z,Gimme The Light,Sean Paul
Z1077,2015-05-29T07:30:01.000Z,Show Stopper,Danity Kane
Z1077,2015-05-29T07:30:01.000Z,One More Time,Daft Punk
Z1077,2015-05-29T07:30:01.000Z,Forget You,Cee Lo Green
Z1077,2015-05-29T07:30:01.000Z,Closer,Tegan and Sara
Z1077,2015-05-29T07:30:01.000Z,Don't Wake Me Up,Chris Brown
Z1077,2015-05-29T07:30:01.000Z,I Love It (feat. Charli XCX),Icona Pop
Z1077,2015-05-29T07:30:01.000Z,The Big Bang,Katy Tiz
Z1077,2015-05-29T07:30:01.000Z,This Is How We Do It,Montell Jordan
Z1077,2015-05-29T07:30:01.000Z,Riptide,Vance Joy
Z1077,2015-05-29T07:30:01.000Z,Boom Clap,Charli XCX
Z1077,2015-05-29T07:50:01.000Z,I'll Be Missing You (feat. Faith Evans & 112),Puff Daddy
Z1077,2015-05-29T07:50:01.000Z,Nothin' On You (feat. Bruno Mars),B.o.B
Z1077,2015-05-29T07:50:01.000Z,I Love It (feat. Charli XCX),Icona Pop
Z1077,2015-05-29T07:50:01.000Z,Stars Come Out,Zedd
Z1077,2015-05-29T07:50:01.000Z,This Is How We Do It,Montell Jordan
Z1077,2015-05-29T07:50:01.000Z,Beggin For Thread,Banks
Z1077,2015-05-29T07:50:01.000Z,Riptide,Vance Joy
Z1077,2015-05-29T07:50:01.000Z,Love Story,Taylor Swift
Z1077,2015-05-29T07:50:01.000Z,Trampoline,Kalin and Myles
Z1077,2015-05-29T07:50:01.000Z,Boom Clap,Charli XCX
Z1077,2015-05-29T08:10:01.000Z,Show Me Love,Robin S.
Z1077,2015-05-29T08:40:01.000Z,Dead And Gone (feat. Justin Timberlake),T.I.
Z1077,2015-05-29T08:40:01.000Z,I'm Yours,Jason Mraz
Z1077,2015-05-29T08:40:01.000Z,Replay (Donni Hotwheel Mixshow),Iyaz
Z1077,2015-05-29T08:40:01.000Z,A Thousand Years,Christina Perri
Z1077,2015-05-29T08:40:01.000Z,Carry On,Fun.
Z1077,2015-05-29T08:40:01.000Z,Titanium (feat. Sia),David Guetta
Z1077,2015-05-29T08:40:01.000Z,In the Ayer (Jason Nevins Remix),Flo Rida
Z1077,2015-05-29T08:40:01.000Z,Rough Water (feat. Jason Mraz),Travie McCoy
Z1077,2015-05-29T08:40:01.000Z,Marry Me,Jason Derulo
Z1077,2015-05-29T08:40:01.000Z,"Touchin, Lovin (feat. Nicki Minaj)",Trey Songz
Z1077,2015-05-29T08:50:01.000Z,Get Ur Freak On,Missy Elliott
Z1077,2015-05-29T09:20:01.000Z,Run This Town [Jay-Z + Rihanna + Kanye West] (Explicit Album Version),Jay-Z
Z1077,2015-05-29T09:20:01.000Z,Mo Money Mo Problems (feat. Mase & Puff Daddy),The Notorious B.I.G.
Z1077,2015-05-29T09:20:01.000Z,U And Dat (feat. T. Pain & Kandi Girl),E-40
Z1077,2015-05-29T09:20:01.000Z,Black And Yellow,Wiz Khalifa
Z1077,2015-05-29T09:20:01.000Z,Battle Scars,Lupe Fiasco & Guy Sebastian
Z1077,2015-05-29T09:20:01.000Z,Good Time,Owl City;Carly Rae Jepsen
Z1077,2015-05-29T09:20:01.000Z,Rather Be (feat. Jess Glynne),Clean Bandit
Z1077,2015-05-29T09:20:01.000Z,Faded,Zhu
Z1077,2015-05-29T09:20:01.000Z,Coming With You,Ne-Yo
Z1077,2015-05-29T09:20:01.000Z,Fight Song,Rachel Platten
Z1077,2015-05-29T09:30:01.000Z,Temperature,Sean Paul
Z1077,2015-05-29T09:30:01.000Z,Mo Money Mo Problems (feat. Mase & Puff Daddy),The Notorious B.I.G.
Z1077,2015-05-29T09:30:01.000Z,U And Dat (feat. T. Pain & Kandi Girl),E-40
Z1077,2015-05-29T09:30:01.000Z,Sexy Can I (feat. Yung Berg),Ray J
Z1077,2015-05-29T09:30:01.000Z,Black And Yellow,Wiz Khalifa
Z1077,2015-05-29T09:30:01.000Z,Lego House,Ed Sheeran
Z1077,2015-05-29T09:30:01.000Z,Battle Scars,Lupe Fiasco & Guy Sebastian
Z1077,2015-05-29T09:30:01.000Z,Good Time,Owl City;Carly Rae Jepsen
Z1077,2015-05-29T09:30:01.000Z,Coming With You,Ne-Yo
Z1077,2015-05-29T09:30:01.000Z,Fight Song,Rachel Platten
Z1077,2015-05-29T10:00:01.000Z,Baby Boy (Album Version),Beyoncé featuring Sean Paul
Z1077,2015-05-29T10:00:01.000Z,Sexy Can I (feat. Yung Berg),Ray J
Z1077,2015-05-29T10:00:01.000Z,Both Of Us (feat. Taylor Swift),B.o.B
Z1077,2015-05-29T10:00:01.000Z,When I Was Your Man,Bruno Mars
Z1077,2015-05-29T10:00:01.000Z,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis
Z1077,2015-05-29T10:00:01.000Z,3005,Childish Gambino
Z1077,2015-05-29T10:00:01.000Z,Jealous (I Ain't With It),Chromeo
Z1077,2015-05-29T10:00:01.000Z,Pumpin Blood,NONONO
Z1077,2015-05-29T10:00:01.000Z,Am I Wrong,Nico & Vinz
Z1077,2015-05-29T10:00:01.000Z,Shake It Off,Taylor Swift
Z1077,2015-05-29T10:20:01.000Z,Get Ur Freak On,Missy Elliott
Z1077,2015-05-29T10:20:01.000Z,Both Of Us (feat. Taylor Swift),B.o.B
Z1077,2015-05-29T10:20:01.000Z,When I Was Your Man,Bruno Mars
Z1077,2015-05-29T10:20:01.000Z,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis
Z1077,2015-05-29T10:20:01.000Z,3005,Childish Gambino
Z1077,2015-05-29T10:20:01.000Z,Jealous (I Ain't With It),Chromeo
Z1077,2015-05-29T10:20:01.000Z,Am I Wrong,Nico & Vinz
Z1077,2015-05-29T10:20:01.000Z,Shake It Off,Taylor Swift
Z1077,2015-05-29T10:20:01.000Z,Trampoline,Kalin and Myles
Z1077,2015-05-29T11:40:01.000Z,Dead And Gone (feat. Justin Timberlake),T.I.
Z1077,2015-05-29T11:40:01.000Z,DONTTRUSTME,3OH!3
Z1077,2015-05-29T11:40:01.000Z,Mo Money Mo Problems (feat. Mase & Puff Daddy),The Notorious B.I.G.
Z1077,2015-05-29T11:40:01.000Z,Grenade,Bruno Mars
Z1077,2015-05-29T11:40:01.000Z,Stereo Hearts (feat. Adam Levine),Gym Class Heroes
Z1077,2015-05-29T11:40:01.000Z,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis
Z1077,2015-05-29T11:40:01.000Z,Cool Kids,Echosmith
Z1077,2015-05-29T11:40:01.000Z,Beggin For Thread,Banks
Z1077,2015-05-29T11:40:01.000Z,Dazed And Confused (feat. Travie McCoy),Jake Miller
Z1077,2015-05-29T11:40:01.000Z,Pray to God,Calvin Harris feat. Hurts
Z1077,2015-05-29T12:40:01.000Z,Temperature,Sean Paul
Z1077,2015-05-29T13:00:01.000Z,Get Busy,Sean Paul
Z1077,2015-05-29T13:20:01.000Z,She Will Be Loved,Maroon 5
Z1077,2015-05-29T14:00:01.000Z,Clocks,Coldplay
Z1077,2015-05-29T14:00:01.000Z,Forget You,Cee Lo Green
Z1077,2015-05-29T14:00:01.000Z,Black And Yellow,Wiz Khalifa
Z1077,2015-05-29T14:00:01.000Z,We Are Young (feat. Janelle Monáe),Fun.
Z1077,2015-05-29T14:00:01.000Z,Thrift Shop,Macklemore & Ryan Lewis
Z1077,2015-05-29T14:00:01.000Z,Same Love (feat. Mary Lambert),Macklemore & Ryan Lewis
Z1077,2015-05-29T14:00:01.000Z,We Are Never Ever Getting Back Together,Taylor Swift
Z1077,2015-05-29T14:00:01.000Z,Treasure,Bruno Mars
Z1077,2015-05-29T14:00:01.000Z,Na Na,Trey Songz
Z1077,2015-05-29T14:00:01.000Z,Love Story,Taylor Swift
Z1077,2015-05-29T14:40:01.000Z,Sexy Chick (Featuring Akon),David Guetta
Z1077,2015-05-29T14:40:01.000Z,Bright,Echosmith
Z1077,2015-05-29T14:40:01.000Z,Talk Dirty (feat. 2 Chainz),Jason Derulo
Z1077,2015-05-29T14:40:01.000Z,Thinking Out Loud,Ed Sheeran
Z1077,2015-05-29T14:40:01.000Z,Problem,Ariana Grande
Z1077,2015-05-29T14:40:01.000Z,Talking Body,Tove Lo
Z1077,2015-05-29T14:40:01.000Z,Pray to God,Calvin Harris feat. Hurts
Z1077,2015-05-29T14:40:01.000Z,Style,Taylor Swift
Z1077,2015-05-29T14:40:01.000Z,Love Me Like You Do,Ellie Goulding
Z1077,2015-05-29T14:40:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
Z1077,2015-05-29T15:00:01.000Z,Battle Scars,Lupe Fiasco & Guy Sebastian
Z1077,2015-05-29T15:00:01.000Z,Thinking Out Loud,Ed Sheeran
Z1077,2015-05-29T15:00:01.000Z,Problem,Ariana Grande
Z1077,2015-05-29T15:00:01.000Z,Talking Body,Tove Lo
Z1077,2015-05-29T15:00:01.000Z,Style,Taylor Swift
Z1077,2015-05-29T15:00:01.000Z,Shut Up and Dance,Walk the Moon
Z1077,2015-05-29T15:00:01.000Z,Worth It,Fifth Harmony feat. Kid Ink
Z1077,2015-05-29T15:00:01.000Z,Love Me Like You Do,Ellie Goulding
Z1077,2015-05-29T15:00:01.000Z,Want To Want Me,Jason Derulo
Z1077,2015-05-29T15:30:01.000Z,I Will Wait,Mumford & Sons
Z1077,2015-05-29T15:30:01.000Z,Bang Bang,Jessie J
Z1077,2015-05-29T15:30:01.000Z,Dazed And Confused (feat. Travie McCoy),Jake Miller
Z1077,2015-05-29T15:30:01.000Z,Style,Taylor Swift
Z1077,2015-05-29T15:30:01.000Z,Shut Up and Dance,Walk the Moon
Z1077,2015-05-29T15:30:01.000Z,Budapest,George Ezra
Z1077,2015-05-29T15:30:01.000Z,Worth It,Fifth Harmony feat. Kid Ink
Z1077,2015-05-29T15:30:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
Z1077,2015-05-29T15:30:01.000Z,I Need Your Love (Te Quiero Mas),"Shaggy feat. Mohombi, Faydee, Costi"
Z1077,2015-05-29T15:50:01.000Z,Some Nights,Fun.
Z1077,2015-05-29T16:00:01.000Z,"Sugar, We're Goin Down",Fall Out Boy
Z1077,2015-05-29T16:00:01.000Z,Replay (Donni Hotwheel Mixshow),Iyaz
Z1077,2015-05-29T16:40:01.000Z,Photograph,Ed Sheeran
Z1077,2015-05-29T16:40:01.000Z,Talking Body,Tove Lo
Z1077,2015-05-29T16:40:01.000Z,Jealous,Nick Jonas
Z1077,2015-05-29T16:40:01.000Z,Blank Space,Taylor Swift
Z1077,2015-05-29T16:40:01.000Z,Shut Up and Dance,Walk the Moon
Z1077,2015-05-29T16:40:01.000Z,Trampoline,Kalin and Myles
Z1077,2015-05-29T16:40:01.000Z,Worth It,Fifth Harmony feat. Kid Ink
Z1077,2015-05-29T16:40:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
Z1077,2015-05-29T16:40:01.000Z,Want To Want Me,Jason Derulo
Z1077,2015-05-29T16:50:01.000Z,22,Taylor Swift
Z1077,2015-05-29T16:50:01.000Z,Talking Body,Tove Lo
Z1077,2015-05-29T16:50:01.000Z,Jealous,Nick Jonas
Z1077,2015-05-29T16:50:01.000Z,Blank Space,Taylor Swift
Z1077,2015-05-29T16:50:01.000Z,Style,Taylor Swift
Z1077,2015-05-29T16:50:01.000Z,Shut Up and Dance,Walk the Moon
Z1077,2015-05-29T16:50:01.000Z,Trampoline,Kalin and Myles
Z1077,2015-05-29T16:50:01.000Z,Worth It,Fifth Harmony feat. Kid Ink
Z1077,2015-05-29T16:50:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
Z1077,2015-05-29T17:30:01.000Z,The Monster,Eminem
Z1077,2015-05-29T17:30:01.000Z,Take Me to Church,Hozier
Z1077,2015-05-29T17:30:01.000Z,Beggin For Thread,Banks
Z1077,2015-05-29T17:30:01.000Z,Chains,Nick Jonas
Z1077,2015-05-29T17:30:01.000Z,Style,Taylor Swift
Z1077,2015-05-29T17:30:01.000Z,Shut Up and Dance,Walk the Moon
Z1077,2015-05-29T17:30:01.000Z,Budapest,George Ezra
Z1077,2015-05-29T17:30:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
Z1077,2015-05-29T17:30:01.000Z,Want To Want Me,Jason Derulo
Z1077,2015-05-29T17:40:01.000Z,Take Me to Church,Hozier
Z1077,2015-05-29T17:40:01.000Z,Beggin For Thread,Banks
Z1077,2015-05-29T17:40:01.000Z,Chains,Nick Jonas
Z1077,2015-05-29T17:40:01.000Z,Shut Up and Dance,Walk the Moon
Z1077,2015-05-29T17:40:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
Z1077,2015-05-29T17:40:01.000Z,Uptown Funk,Mark Ronson feat. Bruno Mars
Z1077,2015-05-29T17:40:01.000Z,Love Me Like You Do,Ellie Goulding
Z1077,2015-05-29T17:40:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
Z1077,2015-05-29T17:40:01.000Z,Want To Want Me,Jason Derulo
Z1077,2015-05-29T17:50:01.000Z,Airplanes (feat. Hayley Williams of Paramore),B.o.B
Z1077,2015-05-29T17:50:01.000Z,Thinking Out Loud,Ed Sheeran
Z1077,2015-05-29T17:50:01.000Z,Beggin For Thread,Banks
Z1077,2015-05-29T17:50:01.000Z,Chains,Nick Jonas
Z1077,2015-05-29T17:50:01.000Z,Shut Up and Dance,Walk the Moon
Z1077,2015-05-29T17:50:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
Z1077,2015-05-29T17:50:01.000Z,Uptown Funk,Mark Ronson feat. Bruno Mars
Z1077,2015-05-29T17:50:01.000Z,Love Me Like You Do,Ellie Goulding
Z1077,2015-05-29T17:50:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
Z1077,2015-05-29T18:00:01.000Z,Country Grammar (Hot...),Nelly
Z1077,2015-05-29T18:40:01.000Z,jar of hearts,Christina Perri
Z1077,2015-05-29T18:40:01.000Z,Stay With Me,Sam Smith
Z1077,2015-05-29T18:40:01.000Z,Talking Body,Tove Lo
Z1077,2015-05-29T18:40:01.000Z,Style,Taylor Swift
Z1077,2015-05-29T18:40:01.000Z,Coming With You,Ne-Yo
Z1077,2015-05-29T18:40:01.000Z,Budapest,George Ezra
Z1077,2015-05-29T18:40:01.000Z,Worth It,Fifth Harmony feat. Kid Ink
Z1077,2015-05-29T18:40:01.000Z,Love Me Like You Do,Ellie Goulding
Z1077,2015-05-29T19:00:01.000Z,Hips Don't Lie (featuring Wyclef Jean) (Album Version),Shakira feat. Wyclef Jean
Z1077,2015-05-29T19:00:01.000Z,Stay With Me,Sam Smith
