KISSFMSEATTLE,2015-04-17 10:40:01 +0000 UTC," Gym Class Heroes / Patrick Stump",Cupid's Chokehold
KISSFMSEATTLE,2015-04-17 10:40:01 +0000 UTC," Notorious B.I.G.",Hypnotize
KISSFMSEATTLE,2015-04-17 10:50:01 +0000 UTC," Iyaz",Replay
KISSFMSEATTLE,2015-04-17 10:50:01 +0000 UTC," Wiz Khalifa",Work Hard Play Hard
KISSFMSEATTLE,2015-04-17 11:00:01 +0000 UTC," Estelle / Kanye West",American Boy //
KISSFMSEATTLE,2015-04-17 11:00:01 +0000 UTC," Macklemore & Ryan Lewis / Hollis / Schoolboy Q",White Walls
KISSFMSEATTLE,2015-04-17 11:00:01 +0000 UTC," Jason Mraz",I'm Yours
KISSFMSEATTLE,2015-04-17 11:10:01 +0000 UTC," Fat Joe / Ashanti",What's Luv?
KISSFMSEATTLE,2015-04-17 11:20:01 +0000 UTC," Bruno Mars",Gorilla
KISSFMSEATTLE,2015-04-17 11:30:01 +0000 UTC," NONONO",Pumpin' Blood
KISSFMSEATTLE,2015-04-17 11:30:01 +0000 UTC," Wanted",Chasing The Sun
KISSFMSEATTLE,2015-04-17 11:30:01 +0000 UTC," T.I.",Whatever You Like
KISSFMSEATTLE,2015-04-17 11:30:01 +0000 UTC," Bruno Mars",Locked Out Of Heaven
KISSFMSEATTLE,2015-04-17 11:30:01 +0000 UTC," Corina",Temptation
KISSFMSEATTLE,2015-04-17 11:30:01 +0000 UTC," James Blunt",You're Beautiful
KISSFMSEATTLE,2015-04-17 11:30:01 +0000 UTC," Magic!",No Way Know
KISSFMSEATTLE,2015-04-17 11:30:01 +0000 UTC," New Boyz",Back Seat
KISSFMSEATTLE,2015-04-17 11:30:01 +0000 UTC," 3OH!3 / Ke$ha",My First Kiss
KISSFMSEATTLE,2015-04-17 11:30:01 +0000 UTC," Icona Pop / Charli XCX",I Love It
KISSFMSEATTLE,2015-04-17 11:40:01 +0000 UTC," New Boyz / Ray J",Tie Me Down
KISSFMSEATTLE,2015-04-17 11:40:01 +0000 UTC," Bruno Mars",Gorilla
KISSFMSEATTLE,2015-04-17 11:40:01 +0000 UTC," Fat Joe / Ashanti",What's Luv?
KISSFMSEATTLE,2015-04-17 11:40:01 +0000 UTC," Estelle / Kanye West",American Boy //
KISSFMSEATTLE,2015-04-17 11:40:01 +0000 UTC," Macklemore & Ryan Lewis / Hollis / Schoolboy Q",White Walls
KISSFMSEATTLE,2015-04-17 11:40:01 +0000 UTC," Jason Mraz",I'm Yours
KISSFMSEATTLE,2015-04-17 11:40:01 +0000 UTC," Iyaz",Replay
KISSFMSEATTLE,2015-04-17 11:40:01 +0000 UTC," Wiz Khalifa",Work Hard Play Hard
KISSFMSEATTLE,2015-04-17 11:40:01 +0000 UTC," Dillon Francis",Get Low
KISSFMSEATTLE,2015-04-17 11:40:01 +0000 UTC," Lupe Fiasco",The Show Goes On
KISSFMSEATTLE,2015-04-17 12:00:01 +0000 UTC," Waka Flocka Flame / Roscoe Dash / Wale",No Hands  /
KISSFMSEATTLE,2015-04-17 12:00:01 +0000 UTC," Paramore",Misery Business
KISSFMSEATTLE,2015-04-17 12:10:01 +0000 UTC," NONONO",Pumpin' Blood
KISSFMSEATTLE,2015-04-17 12:10:01 +0000 UTC," Wanted",Chasing The Sun
KISSFMSEATTLE,2015-04-17 12:10:01 +0000 UTC," T.I.",Whatever You Like
KISSFMSEATTLE,2015-04-17 12:10:01 +0000 UTC," Bruno Mars",Locked Out Of Heaven
KISSFMSEATTLE,2015-04-17 12:10:01 +0000 UTC," Corina",Temptation
KISSFMSEATTLE,2015-04-17 12:10:01 +0000 UTC," James Blunt",You're Beautiful
KISSFMSEATTLE,2015-04-17 12:10:01 +0000 UTC," Magic!",No Way Know
KISSFMSEATTLE,2015-04-17 12:10:01 +0000 UTC," New Boyz",Back Seat
KISSFMSEATTLE,2015-04-17 12:10:01 +0000 UTC," 3OH!3 / Ke$ha",My First Kiss
KISSFMSEATTLE,2015-04-17 12:10:01 +0000 UTC," Icona Pop / Charli XCX",I Love It
KISSFMSEATTLE,2015-04-17 12:20:01 +0000 UTC," Cobra Starship / Leighton Meester",Good Girls Gone Bad
KISSFMSEATTLE,2015-04-17 12:20:01 +0000 UTC," Waka Flocka Flame / Roscoe Dash / Wale",No Hands  /
KISSFMSEATTLE,2015-04-17 12:20:01 +0000 UTC," Paramore",Misery Business
KISSFMSEATTLE,2015-04-17 12:20:01 +0000 UTC," New Boyz / Ray J",Tie Me Down
KISSFMSEATTLE,2015-04-17 12:20:01 +0000 UTC," Bruno Mars",Gorilla
KISSFMSEATTLE,2015-04-17 12:20:01 +0000 UTC," Fat Joe / Ashanti",What's Luv?
KISSFMSEATTLE,2015-04-17 12:20:01 +0000 UTC," Estelle / Kanye West",American Boy //
KISSFMSEATTLE,2015-04-17 12:20:01 +0000 UTC," Macklemore & Ryan Lewis / Hollis / Schoolboy Q",White Walls
KISSFMSEATTLE,2015-04-17 12:20:01 +0000 UTC," Jason Mraz",I'm Yours
KISSFMSEATTLE,2015-04-17 12:20:01 +0000 UTC," Iyaz",Replay
KISSFMSEATTLE,2015-04-17 12:30:01 +0000 UTC," Taylor Swift",Style
KISSFMSEATTLE,2015-04-17 12:40:01 +0000 UTC," Jeremih / YG",Don't Tell 'em
KISSFMSEATTLE,2015-04-17 13:00:01 +0000 UTC," Walk The Moon",Shut Up And Dance
KISSFMSEATTLE,2015-04-17 14:00:01 +0000 UTC," Taylor Swift",Style
KISSFMSEATTLE,2015-04-17 14:00:01 +0000 UTC," Bruno Mars",Grenade
KISSFMSEATTLE,2015-04-17 14:10:01 +0000 UTC," Tove Lo",Talking Body
KISSFMSEATTLE,2015-04-17 14:30:01 +0000 UTC," Calvin Harris / Florence Welch",Sweet Nothing
KISSFMSEATTLE,2015-04-17 14:30:01 +0000 UTC," B.O.B. / Hayley Williams",Airplanes
KISSFMSEATTLE,2015-04-17 15:10:01 +0000 UTC," Taylor Swift",Love Story
KISSFMSEATTLE,2015-04-17 15:10:01 +0000 UTC," Taylor Swift",22
KISSFMSEATTLE,2015-04-17 15:10:01 +0000 UTC," Maroon 5",Sugar
KISSFMSEATTLE,2015-04-17 15:20:01 +0000 UTC," Lilly Wood / Robin Schulz",Prayer In C
KISSFMSEATTLE,2015-04-17 15:40:01 +0000 UTC," Jeremih / YG",Don't Tell 'em
KISSFMSEATTLE,2015-04-17 16:00:01 +0000 UTC," Ellie Goulding",Love Me Like You Do
KISSFMSEATTLE,2015-04-17 16:10:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
KISSFMSEATTLE,2015-04-17 16:40:01 +0000 UTC," Clean Bandit / Jess Glynne",Rather Be
KISSFMSEATTLE,2015-04-17 16:50:01 +0000 UTC," Christina Perri",Jar Of Hearts
KISSFMSEATTLE,2015-04-17 17:20:01 +0000 UTC," Magic!",Rude
KISSFMSEATTLE,2015-04-17 17:20:01 +0000 UTC," Taylor Swift",Style
KISSFMSEATTLE,2015-04-17 17:20:01 +0000 UTC," Eminem / Rihanna",The Monster
KISSFMSEATTLE,2015-04-17 17:40:01 +0000 UTC," Ke$ha",Die Young
KISSFMSEATTLE,2015-04-17 17:40:01 +0000 UTC," Ellie Goulding",Love Me Like You Do
KISSFMSEATTLE,2015-04-17 17:40:01 +0000 UTC," Lilly Wood / Robin Schulz",Prayer In C
KISSFMSEATTLE,2015-04-17 17:50:01 +0000 UTC," Maroon 5",Sugar
KISSFMSEATTLE,2015-04-17 17:50:01 +0000 UTC," Swedish House Mafia / John Martin",Don't You Worry Child
KISSFMSEATTLE,2015-04-17 17:50:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
KISSFMSEATTLE,2015-04-17 18:00:01 +0000 UTC," Mr. Probz",Waves
KISSFMSEATTLE,2015-04-17 18:00:01 +0000 UTC," Walk The Moon",Shut Up And Dance
KISSFMSEATTLE,2015-04-17 18:00:01 +0000 UTC," Calvin Harris / John Newman",Blame
KISSFMSEATTLE,2015-04-17 18:10:01 +0000 UTC," Maroon 5",Sugar
KISSFMSEATTLE,2015-04-17 18:10:01 +0000 UTC," Swedish House Mafia / John Martin",Don't You Worry Child
KISSFMSEATTLE,2015-04-17 18:10:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
KISSFMSEATTLE,2015-04-17 18:10:01 +0000 UTC," Ke$ha",Die Young
KISSFMSEATTLE,2015-04-17 18:10:01 +0000 UTC," Ellie Goulding",Love Me Like You Do
KISSFMSEATTLE,2015-04-17 18:10:01 +0000 UTC," Lilly Wood / Robin Schulz",Prayer In C
KISSFMSEATTLE,2015-04-17 18:10:01 +0000 UTC," Magic!",Rude
KISSFMSEATTLE,2015-04-17 18:10:01 +0000 UTC," Taylor Swift",Style
KISSFMSEATTLE,2015-04-17 18:10:01 +0000 UTC," Eminem / Rihanna",The Monster
KISSFMSEATTLE,2015-04-17 18:10:01 +0000 UTC," Christina Perri",Jar Of Hearts
KISSFMSEATTLE,2015-04-17 18:20:01 +0000 UTC," Paramore",Still Into You
KISSFMSEATTLE,2015-04-17 18:20:01 +0000 UTC," Natalie La Rose / Jeremih",Somebody
KISSFMSEATTLE,2015-04-17 18:20:01 +0000 UTC," Mark Ronson And Bruno Mars",Uptown Funk
KISSFMSEATTLE,2015-04-17 18:20:01 +0000 UTC," Mr. Probz",Waves
KISSFMSEATTLE,2015-04-17 18:20:01 +0000 UTC," Walk The Moon",Shut Up And Dance
KISSFMSEATTLE,2015-04-17 18:20:01 +0000 UTC," Calvin Harris / John Newman",Blame
KISSFMSEATTLE,2015-04-17 18:30:01 +0000 UTC," Sam Smith / John Legend",Lay Me Down
KISSFMSEATTLE,2015-04-17 18:40:01 +0000 UTC," Ellie Goulding",Love Me Like You Do
KISSFMSEATTLE,2015-04-17 18:40:01 +0000 UTC," Calvin Harris",Feel So Close
KISSFMSEATTLE,2015-04-17 18:50:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
KISSFMSEATTLE,2015-04-17 18:50:01 +0000 UTC," Lupe Fiasco / Guy Sebastian",Battle Scars
KISSFMSEATTLE,2015-04-17 19:00:01 +0000 UTC," Charli XCX",Boom Clap
KISSFMSEATTLE,2015-04-17 19:00:01 +0000 UTC," Jason Derulo",Want To Want Me
KISSFMSEATTLE,2015-04-17 19:00:01 +0000 UTC," Taylor Swift",Blank Space
KISSFMSEATTLE,2015-04-17 19:10:01 +0000 UTC," Mr. Probz",Waves
KISSFMSEATTLE,2015-04-17 19:10:01 +0000 UTC," Walk The Moon",Shut Up And Dance
KISSFMSEATTLE,2015-04-17 19:10:01 +0000 UTC," Calvin Harris / John Newman",Blame
KISSFMSEATTLE,2015-04-17 19:10:01 +0000 UTC," Maroon 5",Sugar
KISSFMSEATTLE,2015-04-17 19:10:01 +0000 UTC," Swedish House Mafia / John Martin",Don't You Worry Child
KISSFMSEATTLE,2015-04-17 19:10:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
KISSFMSEATTLE,2015-04-17 19:10:01 +0000 UTC," Ke$ha",Die Young
KISSFMSEATTLE,2015-04-17 19:10:01 +0000 UTC," Ellie Goulding",Love Me Like You Do
KISSFMSEATTLE,2015-04-17 19:10:01 +0000 UTC," Lilly Wood / Robin Schulz",Prayer In C
KISSFMSEATTLE,2015-04-17 19:10:01 +0000 UTC," Magic!",Rude
KISSFMSEATTLE,2015-04-17 19:20:01 +0000 UTC," Calvin Harris / Ellie Goulding",Outside
KISSFMSEATTLE,2015-04-17 19:20:01 +0000 UTC," Maroon 5",Sugar
KISSFMSEATTLE,2015-04-17 19:20:01 +0000 UTC," Charli XCX",Boom Clap
KISSFMSEATTLE,2015-04-17 19:20:01 +0000 UTC," Jason Derulo",Want To Want Me
KISSFMSEATTLE,2015-04-17 19:20:01 +0000 UTC," Taylor Swift",Blank Space
KISSFMSEATTLE,2015-04-17 19:20:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
KISSFMSEATTLE,2015-04-17 19:20:01 +0000 UTC," Lupe Fiasco / Guy Sebastian",Battle Scars
KISSFMSEATTLE,2015-04-17 19:20:01 +0000 UTC," Ellie Goulding",Love Me Like You Do
KISSFMSEATTLE,2015-04-17 19:20:01 +0000 UTC," Calvin Harris",Feel So Close
KISSFMSEATTLE,2015-04-17 19:20:01 +0000 UTC," Sam Smith / John Legend",Lay Me Down
KISSFMSEATTLE,2015-04-17 19:30:01 +0000 UTC," Paramore",Still Into You
KISSFMSEATTLE,2015-04-17 19:30:01 +0000 UTC," Natalie La Rose / Jeremih",Somebody
KISSFMSEATTLE,2015-04-17 19:30:01 +0000 UTC," Mark Ronson And Bruno Mars",Uptown Funk
KISSFMSEATTLE,2015-04-17 19:30:01 +0000 UTC," Mr. Probz",Waves
KISSFMSEATTLE,2015-04-17 19:30:01 +0000 UTC," Walk The Moon",Shut Up And Dance
KISSFMSEATTLE,2015-04-17 19:30:01 +0000 UTC," Calvin Harris / John Newman",Blame
KISSFMSEATTLE,2015-04-17 19:30:01 +0000 UTC," Maroon 5",Sugar
KISSFMSEATTLE,2015-04-17 19:30:01 +0000 UTC," Swedish House Mafia / John Martin",Don't You Worry Child
KISSFMSEATTLE,2015-04-17 19:30:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
KISSFMSEATTLE,2015-04-17 19:30:01 +0000 UTC," Ke$ha",Die Young
KISSFMSEATTLE,2015-04-17 19:40:01 +0000 UTC," Calvin Harris / Ellie Goulding",Outside
KISSFMSEATTLE,2015-04-17 19:40:01 +0000 UTC," Maroon 5",Sugar
KISSFMSEATTLE,2015-04-17 19:40:01 +0000 UTC," Charli XCX",Boom Clap
KISSFMSEATTLE,2015-04-17 19:40:01 +0000 UTC," Jason Derulo",Want To Want Me
KISSFMSEATTLE,2015-04-17 19:40:01 +0000 UTC," Taylor Swift",Blank Space
KISSFMSEATTLE,2015-04-17 19:40:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
KISSFMSEATTLE,2015-04-17 19:40:01 +0000 UTC," Lupe Fiasco / Guy Sebastian",Battle Scars
KISSFMSEATTLE,2015-04-17 19:40:01 +0000 UTC," Ellie Goulding",Love Me Like You Do
KISSFMSEATTLE,2015-04-17 19:40:01 +0000 UTC," Calvin Harris",Feel So Close
KISSFMSEATTLE,2015-04-17 19:40:01 +0000 UTC," Sam Smith / John Legend",Lay Me Down
KISSFMSEATTLE,2015-04-17 20:00:01 +0000 UTC," Iyaz",Replay
KISSFMSEATTLE,2015-04-17 20:00:01 +0000 UTC," Walk The Moon",Shut Up And Dance
KISSFMSEATTLE,2015-04-17 20:00:01 +0000 UTC," Macklemore & Ryan Lewis / Hollis / Schoolboy Q",White Walls /
KISSFMSEATTLE,2015-04-17 20:00:01 +0000 UTC," Ellie Goulding",Love Me Like You Do
KISSFMSEATTLE,2015-04-17 20:00:01 +0000 UTC," Meghan Trainor",Lips Are Movin'
KISSFMSEATTLE,2015-04-17 20:00:01 +0000 UTC," Sam Smith",I'm Not The Only One
KISSFMSEATTLE,2015-04-17 20:00:01 +0000 UTC," Taylor Swift",Style
KISSFMSEATTLE,2015-04-17 20:00:01 +0000 UTC," Lilly Wood / Robin Schulz",Prayer In C
KISSFMSEATTLE,2015-04-17 20:10:01 +0000 UTC," Weeknd",Earned It
KISSFMSEATTLE,2015-04-17 20:10:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
KISSFMSEATTLE,2015-04-17 20:20:01 +0000 UTC," Trey Songz",Nana
KISSFMSEATTLE,2015-04-17 20:30:01 +0000 UTC," Calvin Harris / Ellie Goulding",Outside
KISSFMSEATTLE,2015-04-17 20:30:01 +0000 UTC," Maroon 5",Sugar
KISSFMSEATTLE,2015-04-17 20:30:01 +0000 UTC," Charli XCX",Boom Clap
KISSFMSEATTLE,2015-04-17 20:30:01 +0000 UTC," Jason Derulo",Want To Want Me
KISSFMSEATTLE,2015-04-17 20:30:01 +0000 UTC," Taylor Swift",Blank Space
KISSFMSEATTLE,2015-04-17 20:30:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
KISSFMSEATTLE,2015-04-17 20:30:01 +0000 UTC," Lupe Fiasco / Guy Sebastian",Battle Scars
KISSFMSEATTLE,2015-04-17 20:30:01 +0000 UTC," Ellie Goulding",Love Me Like You Do
KISSFMSEATTLE,2015-04-17 20:30:01 +0000 UTC," Calvin Harris",Feel So Close
KISSFMSEATTLE,2015-04-17 20:30:01 +0000 UTC," Sam Smith / John Legend",Lay Me Down
KISSFMSEATTLE,2015-04-17 20:40:01 +0000 UTC," Wiz Khalifa / Charlie Puth",See You Again
KISSFMSEATTLE,2015-04-17 20:40:01 +0000 UTC," Taylor Swift",Shake It Off
KISSFMSEATTLE,2015-04-17 20:40:01 +0000 UTC," Tove Lo",Talking Body
KISSFMSEATTLE,2015-04-17 20:40:01 +0000 UTC," Trey Songz",Nana
KISSFMSEATTLE,2015-04-17 20:40:01 +0000 UTC," Weeknd",Earned It
KISSFMSEATTLE,2015-04-17 20:40:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
KISSFMSEATTLE,2015-04-17 20:40:01 +0000 UTC," Iyaz",Replay
KISSFMSEATTLE,2015-04-17 20:40:01 +0000 UTC," Walk The Moon",Shut Up And Dance
KISSFMSEATTLE,2015-04-17 20:40:01 +0000 UTC," Macklemore & Ryan Lewis / Hollis / Schoolboy Q",White Walls /
KISSFMSEATTLE,2015-04-17 20:40:01 +0000 UTC," Ellie Goulding",Love Me Like You Do
KISSFMSEATTLE,2015-04-17 21:00:01 +0000 UTC," Taylor Swift",Style
KISSFMSEATTLE,2015-04-17 21:00:01 +0000 UTC," Ed Sheeran",The A Team
KISSFMSEATTLE,2015-04-17 21:10:01 +0000 UTC," Jason Derulo",Want To Want Me
KISSFMSEATTLE,2015-04-17 21:40:01 +0000 UTC," Zedd / Selena Gomez",I Want You To Know
KISSFMSEATTLE,2015-04-17 21:40:01 +0000 UTC," Taylor Swift",Blank Space
KISSFMSEATTLE,2015-04-17 21:40:01 +0000 UTC," Lilly Wood / Robin Schulz",Prayer In C
KISSFMSEATTLE,2015-04-17 21:40:01 +0000 UTC," Ellie Goulding",Love Me Like You Do
KISSFMSEATTLE,2015-04-17 21:40:01 +0000 UTC," MKTO",Classic /
KISSFMSEATTLE,2015-04-17 21:50:01 +0000 UTC," Jessie J / Ariana Grande / Nicki Minaj",Bang Bang
KISSFMSEATTLE,2015-04-17 21:50:01 +0000 UTC," T.I. / Justin Timberlake",Dead And Gone
KISSFMSEATTLE,2015-04-17 22:00:01 +0000 UTC," OneRepublic",Counting Stars
KISSFMSEATTLE,2015-04-17 22:20:01 +0000 UTC," Jason Derulo",Trumpets
KISSFMSEATTLE,2015-04-17 22:40:01 +0000 UTC," Weeknd",Earned It
KISSFMSEATTLE,2015-04-17 22:40:01 +0000 UTC," Rihanna / Calvin Harris",We Found Love
KISSFMSEATTLE,2015-04-17 22:40:01 +0000 UTC," Ellie Goulding",Love Me Like You Do
KISSFMSEATTLE,2015-04-17 23:00:01 +0000 UTC," Taylor Swift",Shake It Off
KISSFMSEATTLE,2015-04-17 23:00:01 +0000 UTC," Ariana Grande",One Last Time
KISSFMSEATTLE,2015-04-17 23:00:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
KISSFMSEATTLE,2015-04-17 23:00:01 +0000 UTC," Nico & Vinz",Am I Wrong
KISSFMSEATTLE,2015-04-17 23:20:01 +0000 UTC," Justin Timberlake",Mirrors
KISSFMSEATTLE,2015-04-17 23:40:01 +0000 UTC," Lilly Wood / Robin Schulz",Prayer In C
KISSFMSEATTLE,2015-04-17 23:40:01 +0000 UTC," Sam Smith / John Legend",Lay Me Down
KISSFMSEATTLE,2015-04-18 00:20:01 +0000 UTC," Tove Lo",Talking Body
KISSFMSEATTLE,2015-04-18 00:20:01 +0000 UTC," Mr. Probz",Waves
KISSFMSEATTLE,2015-04-18 00:20:01 +0000 UTC," Maroon 5",Sugar
KISSFMSEATTLE,2015-04-18 00:20:01 +0000 UTC," Calvin Harris / Ellie Goulding",Outside
KISSFMSEATTLE,2015-04-18 00:40:01 +0000 UTC," Walk The Moon",Shut Up And Dance
KISSFMSEATTLE,2015-04-18 00:40:01 +0000 UTC," Nick Jonas",Jealous
KISSFMSEATTLE,2015-04-18 00:40:01 +0000 UTC," Mark Ronson And Bruno Mars",Uptown Funk
KISSFMSEATTLE,2015-04-18 01:00:01 +0000 UTC," Pitbull / Ke$ha",Timber
KISSFMSEATTLE,2015-04-18 01:00:01 +0000 UTC," Taylor Swift",Style
KISSFMSEATTLE,2015-04-18 01:10:01 +0000 UTC," Meghan Trainor",All About That Bass
KISSFMSEATTLE,2015-04-18 01:20:01 +0000 UTC," Weeknd",Earned It
KISSFMSEATTLE,2015-04-18 01:30:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
KISSFMSEATTLE,2015-04-18 01:30:01 +0000 UTC," Notorious B.I.G. / Puff Daddy / Mase",Mo' Money Mo' Problems
KISSFMSEATTLE,2015-04-18 01:40:01 +0000 UTC," Maroon 5",Sugar
KISSFMSEATTLE,2015-04-18 02:00:01 +0000 UTC," Macklemore & Ryan Lewis",Cant Hold Us
KISSFMSEATTLE,2015-04-18 02:00:01 +0000 UTC," Ed Sheeran",Lego House
KISSFMSEATTLE,2015-04-18 02:00:01 +0000 UTC," Mark Ronson And Bruno Mars",Uptown Funk
KISSFMSEATTLE,2015-04-18 02:00:01 +0000 UTC," Jason Derulo / 2 Chainz",Talk Dirty
KISSFMSEATTLE,2015-04-18 02:00:01 +0000 UTC," Coldplay",A Sky Full Of Stars
KISSFMSEATTLE,2015-04-18 02:10:01 +0000 UTC," Sam Smith",I'm Not The Only One
KISSFMSEATTLE,2015-04-18 02:10:01 +0000 UTC," Taylor Swift",Style
KISSFMSEATTLE,2015-04-18 02:20:01 +0000 UTC," Tove Lo",Talking Body
KISSFMSEATTLE,2015-04-18 02:20:01 +0000 UTC," Jason Derulo",Want To Want Me
KISSFMSEATTLE,2015-04-18 02:30:01 +0000 UTC," Zedd / Selena Gomez",I Want You To Know
KISSFMSEATTLE,2015-04-18 03:00:01 +0000 UTC," Clean Bandit / Jess Glynne",Rather Be
KISSFMSEATTLE,2015-04-18 03:00:01 +0000 UTC," Drake",Hold On We're Going Home
KISSFMSEATTLE,2015-04-18 03:00:01 +0000 UTC," Flo Rida",Good Feeling
KISSFMSEATTLE,2015-04-18 03:00:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
KISSFMSEATTLE,2015-04-18 03:00:01 +0000 UTC," Taylor Swift",Shake It Off
KISSFMSEATTLE,2015-04-18 03:20:01 +0000 UTC," Mark Ronson And Bruno Mars",Uptown Funk
KISSFMSEATTLE,2015-04-18 04:00:01 +0000 UTC," Meghan Trainor",Lips Are Movin
KISSFMSEATTLE,2015-04-18 04:00:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
KISSFMSEATTLE,2015-04-18 04:00:01 +0000 UTC," Swedish House Mafia / John Martin",Don't You Worry Child
KISSFMSEATTLE,2015-04-18 04:30:01 +0000 UTC," Imagine Dragons",Demons
KISSFMSEATTLE,2015-04-18 04:30:01 +0000 UTC," Eden XO",The Weekend
KISSFMSEATTLE,2015-04-18 05:10:01 +0000 UTC," Jay-Z / Alicia Keys",Empire State Of Mind
KISSFMSEATTLE,2015-04-18 05:20:01 +0000 UTC," Macklemore & Ryan Lewis / Mary Lambert",Same Love
KISSFMSEATTLE,2015-04-18 05:20:01 +0000 UTC," Magic!",No Way Know
KISSFMSEATTLE,2015-04-18 05:50:01 +0000 UTC," Fun.",We Are Young
KISSFMSEATTLE,2015-04-18 06:20:01 +0000 UTC," Clean Bandit / Jess Glynne",Rather Be
KISSFMSEATTLE,2015-04-18 06:30:01 +0000 UTC," Bruno Mars",Locked Out Of Heaven
KISSFMSEATTLE,2015-04-18 07:40:01 +0000 UTC," Taylor Swift",We Are Never Ever Getting Back Together
KISSFMSEATTLE,2015-04-18 07:40:01 +0000 UTC," Clean Bandit / Jess Glynne",Rather Be
KISSFMSEATTLE,2015-04-18 08:10:01 +0000 UTC," Bruno Mars",Locked Out Of Heaven
KISSFMSEATTLE,2015-04-18 08:10:01 +0000 UTC," Clean Bandit / Jess Glynne",Rather Be
KISSFMSEATTLE,2015-04-18 08:10:01 +0000 UTC," Fun.",We Are Young
KISSFMSEATTLE,2015-04-18 08:10:01 +0000 UTC," Macklemore & Ryan Lewis / Mary Lambert",Same Love
KISSFMSEATTLE,2015-04-18 08:10:01 +0000 UTC," Magic!",No Way Know
KISSFMSEATTLE,2015-04-18 08:10:01 +0000 UTC," Jay-Z / Alicia Keys",Empire State Of Mind
KISSFMSEATTLE,2015-04-18 08:10:01 +0000 UTC," Imagine Dragons",Demons
KISSFMSEATTLE,2015-04-18 08:10:01 +0000 UTC," Eden XO",The Weekend
KISSFMSEATTLE,2015-04-18 08:10:01 +0000 UTC," Meghan Trainor",Lips Are Movin
KISSFMSEATTLE,2015-04-18 08:10:01 +0000 UTC," Ed Sheeran",Thinking Out Loud
KISSFMSEATTLE,2015-04-18 08:20:02 +0000 UTC," Taylor Swift",We Are Never Ever Getting Back Together
KISSFMSEATTLE,2015-04-18 08:20:02 +0000 UTC," Clean Bandit / Jess Glynne",Rather Be
KISSFMSEATTLE,2015-04-18 08:30:02 +0000 UTC," Lunch Money Lewis",Bills
KISSFMSEATTLE,2015-04-18 09:20:01 +0000 UTC," Lupe Fiasco / Ed Sheeran",Old School Love
KISSFMSEATTLE,2015-04-18 09:30:01 +0000 UTC," Lunch Money Lewis",Bills
KISSFMSEATTLE,2015-04-18 09:30:01 +0000 UTC," Taylor Swift",We Are Never Ever Getting Back Together
KISSFMSEATTLE,2015-04-18 09:30:01 +0000 UTC," Clean Bandit / Jess Glynne",Rather Be
KISSFMSEATTLE,2015-04-18 09:30:01 +0000 UTC," Bruno Mars",Locked Out Of Heaven
KISSFMSEATTLE,2015-04-18 09:30:01 +0000 UTC," Clean Bandit / Jess Glynne",Rather Be
KISSFMSEATTLE,2015-04-18 09:30:01 +0000 UTC," Fun.",We Are Young
KISSFMSEATTLE,2015-04-18 09:30:01 +0000 UTC," Macklemore & Ryan Lewis / Mary Lambert",Same Love
KISSFMSEATTLE,2015-04-18 09:30:01 +0000 UTC," Magic!",No Way Know
KISSFMSEATTLE,2015-04-18 09:30:01 +0000 UTC," Jay-Z / Alicia Keys",Empire State Of Mind
KISSFMSEATTLE,2015-04-18 09:30:01 +0000 UTC," Imagine Dragons",Demons
KISSFMSEATTLE,2015-04-18 09:40:01 +0000 UTC," Sean Paul / Sasha",I'm Still In Love With You
KISSFMSEATTLE,2015-04-18 09:40:01 +0000 UTC," Lupe Fiasco / Ed Sheeran",Old School Love
KISSFMSEATTLE,2015-04-18 09:50:01 +0000 UTC," David Guetta / Nicki Minaj",Turn Me On
KISSFMSEATTLE,2015-04-18 10:00:01 +0000 UTC," Notorious B.I.G. / Puff Daddy / Mase","Mo' Money, Mo' Problems"
KISSFMSEATTLE,2015-04-18 10:10:01 +0000 UTC," NONONO",Pumpin' Blood
KISSFMSEATTLE,2015-04-18 10:20:01 +0000 UTC," Daft Punk",One More Time
KISSFMSEATTLE,2015-04-18 10:20:01 +0000 UTC," Macklemore & Ryan Lewis / Ray Dalton",Can't Hold Us
KISSFMSEATTLE,2015-04-18 10:50:01 +0000 UTC," Lupe Fiasco / Guy Sebastian",Battle Scars
KISSFMSEATTLE,2015-04-18 10:50:01 +0000 UTC," Paramore",Crushcrushcrush
KISSFMSEATTLE,2015-04-18 11:00:01 +0000 UTC," Bruno Mars",When I Was Your Man
KISSFMSEATTLE,2015-04-18 11:10:02 +0000 UTC," Jason Derulo",It Girl
KISSFMSEATTLE,2015-04-18 11:10:02 +0000 UTC," Fat Joe / Ashanti",What's Luv?
